id,predicted_class,predicted_group,expected_group,consistent
TEST_01746,911_992_2020_2024,기타 독일차,기타 독일차,True
TEST_01747,더_뉴_아이오닉_하이브리드_2020,현대,현대,True
TEST_01748,콰트로포르테_2017_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_01749,컨티넨탈_GT_3세대_2018_2023,유럽 프리미엄,유럽 프리미엄,True
TEST_01750,GLA_클래스_X156_2015_2019,벤츠,벤츠,True
TEST_01751,A_클래스_W177_2020_2025,벤츠,벤츠,True
TEST_01752,더_뉴_코란도_스포츠_2016_2018,기타,기타,True
TEST_01753,F_PACE_2017_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_01754,카니발_4세대_2021,기아,기아,True
TEST_01755,올_뉴_K7_2016_2019,기아,기아,True
TEST_01756,더_뉴_K3_2016_2018,기아,기아,True
TEST_01757,K5_하이브리드_3세대_2020_2023,기아,기아,True
TEST_01758,YF쏘나타_2009_2012,현대,현대,True
TEST_01759,GLS_클래스_X166_2017_2019,벤츠,벤츠,True
TEST_01760,3시리즈_GT_F34_2014_2021,BMW,BMW,True
TEST_01761,4시리즈_F32_2014_2020,BMW,BMW,True
TEST_01762,올_뉴_투싼_TL_2019_2020,현대,현대,True
TEST_01763,718_박스터_2017_2024,기타 독일차,기타 독일차,True
TEST_01764,싼타페_TM_2019_2020,현대,현대,True
TEST_01765,트랙스_2013_2016,미국,미국,True
TEST_01766,GV80_2020_2022,제네시스,제네시스,True
TEST_01767,디_올뉴코나_2023_2025,현대,현대,True
TEST_01768,CLA_클래스_C118_2020_2025,벤츠,벤츠,True
TEST_01769,더_뉴_K3_2세대_2022_2024,기아,기아,True
TEST_01770,아반떼_MD_2011_2014,벤츠,현대,False
TEST_01771,싼타페_더_프라임_2016_2018,현대,현대,True
TEST_01772,All_New_XJ_2016_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_01773,V40_2015_2018,유럽 프리미엄,유럽 프리미엄,True
TEST_01774,X3_G01_2022_2024,BMW,BMW,True
TEST_01775,X4_G02_2022_2025,BMW,BMW,True
TEST_01776,뉴_체어맨_W_2012_2016,기타,기타,True
TEST_01777,4시리즈_F32_2014_2020,BMW,BMW,True
TEST_01778,X5_G05_2024_2025,BMW,BMW,True
TEST_01779,더_뉴_레이_2018_2022,기아,기아,True
TEST_01780,쿠퍼_컨트리맨_2016_2024,기타 독일차,기타 독일차,True
TEST_01781,쿠퍼_클럽맨_2016_2024,기타 독일차,기타 독일차,True
TEST_01782,S_클래스_W222_2014_2020,벤츠,벤츠,True
TEST_01783,GLE_클래스_W166_2016_2018,벤츠,벤츠,True
TEST_01784,A4_B9_2016_2019,제네시스,기타 독일차,False
TEST_01785,All_New_XJ_2016_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_01786,i4_2022_2024,BMW,BMW,True
TEST_01787,제네시스_DH_2014_2016,제네시스,제네시스,True
TEST_01788,G_클래스_W463_2009_2017,벤츠,벤츠,True
TEST_01789,X5_F15_2014_2018,BMW,BMW,True
TEST_01790,더_뉴_쏘렌토_2018_2020,기아,기아,True
TEST_01791,더_뉴_아이오닉_하이브리드_2020,현대,현대,True
TEST_01792,5시리즈_F10_2010_2016,BMW,BMW,True
TEST_01793,ES300h_7세대_2019_2026,일본/프랑스,일본/프랑스,True
TEST_01794,QM6_2017_2019,일본/프랑스,일본/프랑스,True
TEST_01795,뉴쏘렌토_R_2013_2014,기아,기아,True
TEST_01796,올_뉴_K7_하이브리드_2017_2019,기아,기아,True
TEST_01797,A_클래스_W176_2015_2018,벤츠,벤츠,True
TEST_01798,뉴_ES300h_2013_2015,일본/프랑스,일본/프랑스,True
TEST_01799,V90_크로스컨트리_2018_2024,유럽 프리미엄,유럽 프리미엄,True
TEST_01800,Q7_4M_2020_2023,기타 독일차,기타 독일차,True
TEST_01801,마칸_2014_2018,기타 독일차,기타 독일차,True
TEST_01802,디스커버리_5_2017_2020,유럽 프리미엄,유럽 프리미엄,True
TEST_01803,i30_PD_2017_2018,현대,현대,True
TEST_01804,E_클래스_W213_2017_2020,벤츠,벤츠,True
TEST_01805,X3_G01_2022_2024,BMW,BMW,True
TEST_01806,e_트론_2020_2023,기타 독일차,기타 독일차,True
TEST_01807,5시리즈_G30_2017_2023,BMW,BMW,True
TEST_01808,박스터_718_2017_2024,기타 독일차,기타 독일차,True
TEST_01809,프리우스_C_2018_2020,일본/프랑스,일본/프랑스,True
TEST_01810,투싼_NX4_2021_2023,현대,현대,True
TEST_01811,투싼_NX4_2021_2023,현대,현대,True
TEST_01812,1시리즈_F20_2013_2015,BMW,BMW,True
TEST_01813,G80_2017_2020,제네시스,제네시스,True
TEST_01814,쏘나타_DN8_2020_2023,현대,현대,True
TEST_01815,i30_PD_2017_2018,현대,현대,True
TEST_01816,더_뉴_아반떼_2014_2016,현대,현대,True
TEST_01817,S_클래스_W222_2014_2020,벤츠,벤츠,True
TEST_01818,K5_3세대_하이브리드_2020_2022,기아,기아,True
TEST_01819,레인지로버_이보크_2세대_2020_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_01820,5시리즈_GT_F07_2010_2017,BMW,BMW,True
TEST_01821,레인지로버_벨라_2018_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_01822,더_뉴_모닝_2015_2016,기아,기아,True
TEST_01823,더_뉴_니로_2020_2022,기아,기아,True
TEST_01824,QX60_2016_2018,일본/프랑스,일본/프랑스,True
TEST_01825,프리우스_4세대_2019_2022,일본/프랑스,일본/프랑스,True
TEST_01826,싼타페_TM_2019_2020,현대,현대,True
TEST_01827,아반떼_하이브리드_CN7_2021_2023,현대,현대,True
TEST_01828,MKC_2015_2018,미국,미국,True
TEST_01829,MKC_2015_2018,미국,미국,True
TEST_01830,X4_F26_2015_2018,BMW,BMW,True
TEST_01831,Q7_4M_2020_2023,기타 독일차,기타 독일차,True
TEST_01832,니로_2017_2019,기아,기아,True
TEST_01833,디_올뉴코나_2023_2025,현대,현대,True
TEST_01834,디펜더_L663_2020_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_01835,8시리즈_G15_2020_2024,BMW,BMW,True
TEST_01836,투싼_NX4_2021_2023,현대,현대,True
TEST_01837,XC60_2세대_2022_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_01838,임팔라_2016_2019,미국,미국,True
TEST_01839,S90_2021_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_01840,쏘나타_DN8_2020_2023,현대,현대,True
TEST_01841,레니게이드_2015_2017,미국,미국,True
TEST_01842,E_클래스_W214_2024_2025,벤츠,벤츠,True
TEST_01843,SM7_뉴아트_2008_2011,일본/프랑스,일본/프랑스,True
TEST_01844,임팔라_2016_2019,미국,미국,True
TEST_01845,렉스턴_스포츠_칸_2019_2020,기타,기타,True
TEST_01846,레니게이드_2019_2023,미국,미국,True
TEST_01847,뉴_SM5_임프레션_2008_2010,일본/프랑스,일본/프랑스,True
TEST_01848,7시리즈_F01_2009_2015,BMW,BMW,True
TEST_01849,디스커버리_5_2017_2020,유럽 프리미엄,유럽 프리미엄,True
TEST_01850,뉴_QM5_2012_2014,일본/프랑스,일본/프랑스,True
TEST_01851,디스커버리_스포츠_2세대_2020_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_01852,CLA_클래스_C118_2020_2025,벤츠,벤츠,True
TEST_01853,V90_크로스컨트리_2018_2024,유럽 프리미엄,유럽 프리미엄,True
TEST_01854,A7_4K_2020_2024,기타 독일차,기타 독일차,True
TEST_01855,올_뉴_카니발_2015_2019,기아,기아,True
TEST_01856,K3_2013_2015,기아,기아,True
TEST_01857,쏘나타_뉴_라이즈_2018_2019,현대,현대,True
TEST_01858,3시리즈_E90_2005_2012,BMW,BMW,True
TEST_01859,디_올뉴코나_2023_2025,현대,현대,True
TEST_01860,5시리즈_F10_2010_2016,BMW,BMW,True
TEST_01861,RAV4_5세대_2019_2024,일본/프랑스,일본/프랑스,True
TEST_01862,B_클래스_W246_2013_2018,벤츠,벤츠,True
TEST_01863,SM7_뉴아트_2008_2011,일본/프랑스,일본/프랑스,True
TEST_01864,C_클래스_W206_2022_2024,벤츠,벤츠,True
TEST_01865,X4_G02_2019_2021,BMW,BMW,True
TEST_01866,아반떼_MD_2011_2014,현대,현대,True
TEST_01867,마칸_2022_2024,일본/프랑스,기타 독일차,False
TEST_01868,아베오_2012_2016,미국,미국,True
TEST_01869,XF_X260_2016_2020,유럽 프리미엄,유럽 프리미엄,True
TEST_01870,파나메라_971_2017_2023,기타 독일차,기타 독일차,True
TEST_01871,C_클래스_W204_2008_2015,벤츠,벤츠,True
TEST_01872,아베오_2012_2016,미국,미국,True
TEST_01873,6시리즈_GT_G32_2021_2024,BMW,BMW,True
TEST_01874,모델_3_2019_2022,미국,미국,True
TEST_01875,M4_F82_2015_2020,BMW,BMW,True
TEST_01876,X3_G01_2022_2024,BMW,BMW,True
TEST_01877,티볼리_에어_2021_2022,기타,기타,True
TEST_01878,티볼리_2015_2018,기타,기타,True
TEST_01879,X1_F48_2020_2022,BMW,BMW,True
TEST_01880,CLE_클래스_C236_2024_2025,벤츠,벤츠,True
TEST_01881,렉스턴_스포츠_칸_2019_2020,기타,기타,True
TEST_01882,캠리_XV70_2018_2024,일본/프랑스,일본/프랑스,True
TEST_01883,더_뉴_QM6_2020_2023,일본/프랑스,일본/프랑스,True
TEST_01884,디_올뉴코나_2023_2025,현대,현대,True
TEST_01885,에비에이터_2세대_2020_2025,미국,미국,True
TEST_01886,C_클래스_W205_2015_2021,벤츠,벤츠,True
TEST_01887,뉴_QM6_2021_2023,일본/프랑스,일본/프랑스,True
TEST_01888,RAV4_5세대_2019_2024,일본/프랑스,일본/프랑스,True
TEST_01889,4시리즈_G22_2021_2023,BMW,BMW,True
TEST_01890,2008_2015_2017,기타,기타,True
TEST_01891,더_넥스트_스파크_2016_2018,미국,미국,True
TEST_01892,아반떼_N_2022_2023,현대,현대,True
TEST_01893,더_뉴_K5_2세대_2019_2020,기아,기아,True
TEST_01894,A_클래스_W176_2015_2018,벤츠,벤츠,True
TEST_01895,티볼리_에어_2016_2019,기타,기타,True
TEST_01896,타이칸_2021_2025,기타 독일차,기타 독일차,True
TEST_01897,4시리즈_G22_2021_2023,BMW,BMW,True
TEST_01898,레이_2012_2017,기아,기아,True
TEST_01899,그랜저TG_2007_2008,현대,현대,True
TEST_01900,EQE_V295_2022_2024,벤츠,벤츠,True
TEST_01901,V90_크로스컨트리_2018_2024,유럽 프리미엄,유럽 프리미엄,True
TEST_01902,글래디에이터_JT_2020_2023,미국,미국,True
TEST_01903,M4_F82_2015_2020,BMW,BMW,True
TEST_01904,V60_크로스컨트리_2세대_2020_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_01905,더_올뉴투싼_하이브리드_2021_2023,현대,현대,True
TEST_01906,뉴_카이엔_2011_2018,기타 독일차,기타 독일차,True
TEST_01907,5008_2세대_2021_2024,기타,기타,True
TEST_01908,뉴_A6_2015_2018,기타 독일차,기타 독일차,True
TEST_01909,프리우스_4세대_2016_2018,일본/프랑스,일본/프랑스,True
TEST_01910,K5_하이브리드_3세대_2020_2023,기아,기아,True
TEST_01911,프리우스_4세대_2019_2022,일본/프랑스,일본/프랑스,True
TEST_01912,더_뉴_맥스크루즈_2016_2018,현대,현대,True
TEST_01913,디_올_뉴_스포티지_2022_2024,기아,기아,True
TEST_01914,5시리즈_GT_F07_2010_2017,BMW,BMW,True
TEST_01915,렉스턴_스포츠_칸_2019_2020,기타,기타,True
TEST_01916,G_클래스_W463b_2019_2025,벤츠,벤츠,True
TEST_01917,뉴_CC_2012_2016,기타 독일차,기타 독일차,True
TEST_01918,더_뉴_아반떼_AD_2019_2020,현대,현대,True
TEST_01919,그랜저_GN7_2023_2025,현대,현대,True
TEST_01920,K7_프리미어_하이브리드_2020_2021,기아,기아,True
TEST_01921,4시리즈_G22_2021_2023,BMW,BMW,True
TEST_01922,컨티넨탈_10세대_2017_2019,미국,미국,True
TEST_01923,더_뉴_니로_2020_2022,기아,기아,True
TEST_01924,카이엔_PO536_2019_2023,기타 독일차,기타 독일차,True
TEST_01925,SM3_네오_2015_2019,일본/프랑스,일본/프랑스,True
TEST_01926,더_뉴_쏘렌토_2018_2020,기아,기아,True
TEST_01927,G90_2019_2022,제네시스,제네시스,True
TEST_01928,더_뉴_K7_2013_2016,기아,기아,True
TEST_01929,모델_Y_2021_2025,미국,미국,True
TEST_01930,그랜저_GN7_2023_2025,현대,현대,True
TEST_01931,XC40_2019_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_01932,K7_프리미어_하이브리드_2020_2021,기아,기아,True
TEST_01933,Z4_G29_2019_2025,BMW,BMW,True
TEST_01934,뉴_MKZ_2017_2020,미국,미국,True
TEST_01935,그랑_콜레오스_2025,일본/프랑스,일본/프랑스,True
TEST_01936,더_뉴_K5_하이브리드_3세대_2023_2025,기아,기아,True
TEST_01937,라브4_4세대_2013_2018,일본/프랑스,일본/프랑스,True
TEST_01938,EQA_H243_2021_2024,벤츠,벤츠,True
TEST_01939,CT6_2016_2018,미국,미국,True
TEST_01940,트랙스_2013_2016,미국,미국,True
TEST_01941,더_뉴_K9_2세대_2022_2025,기아,기아,True
TEST_01942,S_클래스_W223_2021_2025,벤츠,벤츠,True
TEST_01943,레인지로버_4세대_2014_2017,유럽 프리미엄,유럽 프리미엄,True
TEST_01944,2시리즈_액티브_투어러_U06_2022_2024,BMW,BMW,True
TEST_01945,아반떼_MD_2011_2014,현대,현대,True
TEST_01946,글래디에이터_JT_2020_2023,미국,미국,True
TEST_01947,그랜저_GN7_2023_2025,현대,현대,True
TEST_01948,올_뉴_투싼_TL_2019_2020,현대,현대,True
TEST_01949,GLC_클래스_X253_2023,벤츠,벤츠,True
TEST_01950,익스플로러_2018_2019,미국,미국,True
TEST_01951,일렉트리파이드_GV70_2022_2024,제네시스,제네시스,True
TEST_01952,파사트_GT_B8_2018_2022,기타 독일차,기타 독일차,True
TEST_01953,V90_크로스컨트리_2018_2024,유럽 프리미엄,유럽 프리미엄,True
TEST_01954,X5_G05_2024_2025,BMW,BMW,True
TEST_01955,더_뉴_K9_2세대_2022_2025,기아,기아,True
TEST_01956,더_뉴_그랜드_스타렉스_2018_2021,현대,현대,True
TEST_01957,더_뉴_아반떼_AD_2019_2020,현대,현대,True
TEST_01958,에비에이터_2세대_2020_2025,미국,미국,True
TEST_01959,더_뉴스포티지R_2014_2016,기아,기아,True
TEST_01960,UX250h_2019_2024,일본/프랑스,일본/프랑스,True
TEST_01961,더_뉴_아반떼_CN7_2023_2025,현대,현대,True
TEST_01962,파사트_GT_B8_2018_2022,기타 독일차,기타 독일차,True
TEST_01963,더_뉴_레이_2018_2022,기아,기아,True
TEST_01964,디스커버리_스포츠_2세대_2020_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_01965,G80_RG3_2021_2023,제네시스,제네시스,True
TEST_01966,X6_G06_2024_2025,BMW,BMW,True
TEST_01967,그랜저_HG_2015_2017,현대,현대,True
TEST_01968,올_뉴_투싼_TL_2016_2018,현대,현대,True
TEST_01969,레인지로버_이보크_2016_2019,유럽 프리미엄,유럽 프리미엄,True
TEST_01970,CLA_클래스_C118_2020_2025,벤츠,벤츠,True
TEST_01971,그랑_콜레오스_2025,일본/프랑스,일본/프랑스,True
TEST_01972,에스컬레이드_2015_2020,미국,미국,True
TEST_01973,K5_하이브리드_3세대_2020_2023,기아,기아,True
TEST_01974,마칸_2019_2021,기타 독일차,기타 독일차,True
TEST_01975,임팔라_2016_2019,미국,미국,True
TEST_01976,4시리즈_G22_2024_2025,BMW,BMW,True
TEST_01977,더_뉴_QM6_2024_2025,일본/프랑스,일본/프랑스,True
TEST_01978,6시리즈_GT_G32_2018_2020,BMW,BMW,True
TEST_01979,K5_3세대_2020_2023,기아,기아,True
TEST_01980,레인지로버_스포츠_2세대_2013_2017,유럽 프리미엄,유럽 프리미엄,True
TEST_01981,GLC_클래스_X253_2023,벤츠,벤츠,True
TEST_01982,2008_2015_2017,기타,기타,True
TEST_01983,G_클래스_W463_2009_2017,벤츠,벤츠,True
TEST_01984,X6_F16_2015_2019,BMW,BMW,True
TEST_01985,아반떼_AD_2016_2018,현대,현대,True
TEST_01986,EQ900_2016_2018,제네시스,제네시스,True
TEST_01987,5008_2세대_2021_2024,기타,기타,True
TEST_01988,CT6_2016_2018,미국,미국,True
TEST_01989,쿠퍼_컨트리맨_2016_2024,기타 독일차,기타 독일차,True
TEST_01990,뉴_QM5_2012_2014,일본/프랑스,일본/프랑스,True
TEST_01991,스타리아_2022_2025,현대,현대,True
TEST_01992,QM3_2014_2017,일본/프랑스,일본/프랑스,True
TEST_01993,아반떼_MD_2011_2014,현대,현대,True
TEST_01994,더_뉴_K7_2013_2016,기아,기아,True
TEST_01995,GLS_클래스_X166_2017_2019,벤츠,벤츠,True
TEST_01996,티볼리_에어_2016_2019,기타,기타,True
TEST_01997,4시리즈_G22_2021_2023,BMW,BMW,True
TEST_01998,파나메라_2010_2016,유럽 프리미엄,기타 독일차,False
TEST_01999,6시리즈_F12_2011_2018,BMW,BMW,True
TEST_02000,GLC_클래스_X254_2023_2025,벤츠,벤츠,True
TEST_02001,GV80_2020_2022,제네시스,제네시스,True
TEST_02002,Q3_F3_2020_2024,기타 독일차,기타 독일차,True
TEST_02003,911_992_2020_2024,기타 독일차,기타 독일차,True
TEST_02004,더_올뉴G80_2021_2024,현대,현대,True
TEST_02005,S90_2017_2020,유럽 프리미엄,유럽 프리미엄,True
TEST_02006,올_뉴_K7_하이브리드_2017_2019,기아,기아,True
TEST_02007,익스플로러_2016_2017,미국,미국,True
TEST_02008,박스터_718_2017_2024,기타 독일차,기타 독일차,True
TEST_02009,X5_F15_2014_2018,BMW,BMW,True
TEST_02010,XC60_2세대_2022_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_02011,6시리즈_GT_G32_2021_2024,BMW,BMW,True
TEST_02012,올_뉴_K7_2016_2019,기아,기아,True
TEST_02013,EV9_2024_2025,기아,기아,True
TEST_02014,더_뉴_레이_2018_2022,기아,기아,True
TEST_02015,M5_F90_2018_2023,BMW,BMW,True
TEST_02016,파나메라_2010_2016,기타 독일차,기타 독일차,True
TEST_02017,팰리세이드_LX3_2025,현대,현대,True
TEST_02018,UX250h_2019_2024,일본/프랑스,일본/프랑스,True
TEST_02019,3시리즈_G20_2023_2025,BMW,BMW,True
TEST_02020,7시리즈_G11_2016_2018,BMW,BMW,True
TEST_02021,A7_4K_2020_2024,기타 독일차,기타 독일차,True
TEST_02022,레니게이드_2015_2017,미국,미국,True
TEST_02023,파나메라_2010_2016,기타 독일차,기타 독일차,True
TEST_02024,디_올_뉴_니로_2022_2025,기아,기아,True
TEST_02025,카니발_4세대_2022_2023,기아,기아,True
TEST_02026,더_기아_레이_EV_2024_2025,기아,기아,True
TEST_02027,A_클래스_W177_2020_2025,벤츠,벤츠,True
TEST_02028,더_뉴_파사트_2012_2019,기타 독일차,기타 독일차,True
TEST_02029,더_뉴_아이오닉_하이브리드_2020,현대,현대,True
TEST_02030,K8_하이브리드_2022_2024,기아,기아,True
TEST_02031,그랜저_HG_2015_2017,현대,현대,True
TEST_02032,쏘렌토_4세대_2021_2023,현대,현대,True
TEST_02033,아반떼_AD_2016_2018,현대,현대,True
TEST_02034,SM6_2016_2020,일본/프랑스,일본/프랑스,True
TEST_02035,V90_크로스컨트리_2018_2024,유럽 프리미엄,유럽 프리미엄,True
TEST_02036,레인지로버_4세대_2018_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_02037,XC60_2세대_2018_2021,유럽 프리미엄,유럽 프리미엄,True
TEST_02038,7시리즈_G70_2023_2025,BMW,BMW,True
TEST_02039,3시리즈_F30_2013_2018,BMW,BMW,True
TEST_02040,AMG_GT_2016_2024,벤츠,벤츠,True
TEST_02041,콜로라도_2020_2020,미국,미국,True
TEST_02042,토레스_2023_2025,기타,기타,True
TEST_02043,캠리_XV70_2018_2024,일본/프랑스,일본/프랑스,True
TEST_02044,5008_2세대_2021_2024,기타,기타,True
TEST_02045,파일럿_3세대_2016_2018,일본/프랑스,일본/프랑스,True
TEST_02046,컨티넨탈_GT_2세대_2012_2017,유럽 프리미엄,유럽 프리미엄,True
TEST_02047,더_뉴_QM6_2020_2023,일본/프랑스,일본/프랑스,True
TEST_02048,K8_2022_2024,기아,기아,True
TEST_02049,타이칸_2021_2025,기타 독일차,기타 독일차,True
TEST_02050,Q50_2014_2017,일본/프랑스,일본/프랑스,True
TEST_02051,3시리즈_G20_2023_2025,BMW,BMW,True
TEST_02052,A8_D5_2018_2023,기타 독일차,기타 독일차,True
TEST_02053,기블리_2014_2023,유럽 프리미엄,유럽 프리미엄,True
TEST_02054,더_K9_2019_2021,기아,기아,True
TEST_02055,더_올뉴투싼_하이브리드_2021_2023,현대,현대,True
TEST_02056,코나_2018_2020,현대,현대,True
TEST_02057,레인지로버_스포츠_2세대_2013_2017,유럽 프리미엄,유럽 프리미엄,True
TEST_02058,르반떼_2017_2022,유럽 프리미엄,유럽 프리미엄,True
TEST_02059,쏘나타_디_엣지_DN8_2024_2025,현대,현대,True
TEST_02060,XC90_2세대_2020_2025,유럽 프리미엄,유럽 프리미엄,True
TEST_02061,스포티지_더_볼드_2019_2022,기아,기아,True
TEST_02062,G90_2019_2022,제네시스,제네시스,True
TEST_02063,투아렉_3세대_2020_2023,기타 독일차,기타 독일차,True
TEST_02064,아반떼_하이브리드_CN7_2021_2023,현대,현대,True
TEST_02065,S90_2017_2020,유럽 프리미엄,유럽 프리미엄,True
