클래스명,이미지경로,RGB,색상범주,비율(%),총픽셀수
6시리즈_GT_G32_2018_2020,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2018_2020\6시리즈_GT_G32_2018_2020_0077.jpg,"(np.int64(194), np.int64(200), np.int64(216))",Silver,39.8,13009
6시리즈_GT_G32_2018_2020,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2018_2020\6시리즈_GT_G32_2018_2020_0078.jpg,"(np.int64(188), np.int64(189), np.int64(202))",Silver,31.8,6241
6시리즈_GT_G32_2018_2020,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2018_2020\6시리즈_GT_G32_2018_2020_0079.jpg,"(np.int64(33), np.int64(32), np.int64(45))",Black,37.3,13914
6시리즈_GT_G32_2018_2020,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2018_2020\6시리즈_GT_G32_2018_2020_0080.jpg,"(np.int64(35), np.int64(29), np.int64(43))",Black,54.3,11810
6시리즈_GT_G32_2018_2020,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2018_2020\6시리즈_GT_G32_2018_2020_0081.jpg,"(np.int64(126), np.int64(119), np.int64(111))",Gray,50.7,7559
6시리즈_GT_G32_2018_2020,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2018_2020\6시리즈_GT_G32_2018_2020_0082.jpg,"(np.int64(43), np.int64(40), np.int64(46))",Black,41.0,8488
6시리즈_GT_G32_2018_2020,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2018_2020\6시리즈_GT_G32_2018_2020_0083.jpg,"(np.int64(35), np.int64(33), np.int64(37))",Black,70.7,7145
6시리즈_GT_G32_2018_2020,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2018_2020\6시리즈_GT_G32_2018_2020_0084.jpg,"(np.int64(36), np.int64(33), np.int64(37))",Black,60.3,2825
6시리즈_GT_G32_2018_2020,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2018_2020\6시리즈_GT_G32_2018_2020_0085.jpg,"(np.int64(36), np.int64(30), np.int64(34))",Black,68.8,5406
6시리즈_GT_G32_2018_2020,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2018_2020\6시리즈_GT_G32_2018_2020_0086.jpg,"(np.int64(31), np.int64(29), np.int64(34))",Black,42.9,7854
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0000.jpg,"(np.int64(27), np.int64(27), np.int64(33))",Black,72.0,3350
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0001.jpg,"(np.int64(34), np.int64(27), np.int64(33))",Black,69.6,4726
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0002.jpg,"(np.int64(35), np.int64(32), np.int64(38))",Black,55.4,13364
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0003.jpg,"(np.int64(37), np.int64(36), np.int64(43))",Black,29.9,7608
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0004.jpg,"(np.int64(167), np.int64(172), np.int64(183))",Silver,36.1,8568
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0005.jpg,"(np.int64(32), np.int64(32), np.int64(41))",Black,65.0,8845
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0006.jpg,"(np.int64(67), np.int64(78), np.int64(93))",Purple,28.9,13481
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0007.jpg,"(np.int64(36), np.int64(36), np.int64(44))",Black,40.1,13108
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0008.jpg,"(np.int64(35), np.int64(29), np.int64(39))",Black,61.6,12364
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0009.jpg,"(np.int64(20), np.int64(40), np.int64(57))",Black,50.5,17950
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0010.jpg,"(np.int64(55), np.int64(81), np.int64(106))",Blue,44.3,17178
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0011.jpg,"(np.int64(198), np.int64(204), np.int64(222))",White,36.9,14160
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0012.jpg,"(np.int64(204), np.int64(211), np.int64(227))",White,42.1,10052
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0013.jpg,"(np.int64(54), np.int64(48), np.int64(58))",Black,50.6,9596
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0014.jpg,"(np.int64(56), np.int64(58), np.int64(68))",Gray,45.2,14218
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0015.jpg,"(np.int64(33), np.int64(33), np.int64(38))",Black,43.4,13398
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0016.jpg,"(np.int64(38), np.int64(37), np.int64(44))",Black,30.5,7691
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0017.jpg,"(np.int64(30), np.int64(26), np.int64(34))",Black,65.9,8440
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0018.jpg,"(np.int64(30), np.int64(29), np.int64(34))",Black,75.2,5959
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0019.jpg,"(np.int64(40), np.int64(36), np.int64(41))",Black,60.5,11321
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0020.jpg,"(np.int64(52), np.int64(23), np.int64(23))",Black,27.8,8008
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0021.jpg,"(np.int64(37), np.int64(32), np.int64(31))",Black,48.6,1700
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0022.jpg,"(np.int64(157), np.int64(155), np.int64(168))",Silver,32.8,6081
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0023.jpg,"(np.int64(29), np.int64(29), np.int64(33))",Black,50.7,10108
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0024.jpg,"(np.int64(27), np.int64(37), np.int64(37))",Black,42.2,3215
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0025.jpg,"(np.int64(194), np.int64(184), np.int64(182))",Silver,37.8,5674
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0026.jpg,"(np.int64(176), np.int64(180), np.int64(194))",Silver,30.7,7867
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0027.jpg,"(np.int64(51), np.int64(52), np.int64(60))",Black,51.4,9507
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0028.jpg,"(np.int64(60), np.int64(59), np.int64(64))",Gray,58.9,9765
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0029.jpg,"(np.int64(40), np.int64(36), np.int64(40))",Black,49.7,9004
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0030.jpg,"(np.int64(45), np.int64(44), np.int64(51))",Black,66.6,6757
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0031.jpg,"(np.int64(56), np.int64(50), np.int64(60))",Black,53.3,9599
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0032.jpg,"(np.int64(34), np.int64(32), np.int64(34))",Black,43.1,8513
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0033.jpg,"(np.int64(44), np.int64(40), np.int64(41))",Black,40.3,6267
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0034.jpg,"(np.int64(33), np.int64(34), np.int64(40))",Black,67.8,4964
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0035.jpg,"(np.int64(47), np.int64(51), np.int64(57))",Black,36.6,6532
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0036.jpg,"(np.int64(51), np.int64(56), np.int64(64))",Black,44.7,16618
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0037.jpg,"(np.int64(34), np.int64(36), np.int64(42))",Black,47.4,13445
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0038.jpg,"(np.int64(32), np.int64(35), np.int64(40))",Black,72.0,6908
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0039.jpg,"(np.int64(36), np.int64(35), np.int64(40))",Black,40.8,10153
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0040.jpg,"(np.int64(30), np.int64(31), np.int64(36))",Black,56.4,5797
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0041.jpg,"(np.int64(53), np.int64(52), np.int64(59))",Black,43.8,12854
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0042.jpg,"(np.int64(45), np.int64(40), np.int64(39))",Black,48.9,5030
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0043.jpg,"(np.int64(25), np.int64(29), np.int64(32))",Black,71.7,5069
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0044.jpg,"(np.int64(22), np.int64(25), np.int64(33))",Black,42.1,7416
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0045.jpg,"(np.int64(37), np.int64(25), np.int64(32))",Black,44.9,6886
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0046.jpg,"(np.int64(12), np.int64(16), np.int64(68))",Black,44.5,11955
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0047.jpg,"(np.int64(31), np.int64(30), np.int64(38))",Black,53.3,5670
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0048.jpg,"(np.int64(30), np.int64(27), np.int64(36))",Black,68.1,9874
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0049.jpg,"(np.int64(177), np.int64(183), np.int64(190))",Silver,34.0,8870
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0050.jpg,"(np.int64(202), np.int64(208), np.int64(218))",White,33.1,9002
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0051.jpg,"(np.int64(37), np.int64(36), np.int64(45))",Black,40.8,13021
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0052.jpg,"(np.int64(34), np.int64(30), np.int64(39))",Black,62.1,12277
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0053.jpg,"(np.int64(66), np.int64(70), np.int64(73))",Gray,41.1,4416
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0054.jpg,"(np.int64(27), np.int64(26), np.int64(35))",Black,59.6,6174
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0055.jpg,"(np.int64(50), np.int64(22), np.int64(26))",Black,31.9,4120
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0056.jpg,"(np.int64(209), np.int64(213), np.int64(226))",White,37.4,10506
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0057.jpg,"(np.int64(29), np.int64(32), np.int64(39))",Black,44.1,11449
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0058.jpg,"(np.int64(29), np.int64(27), np.int64(35))",Black,55.6,12647
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0059.jpg,"(np.int64(131), np.int64(124), np.int64(115))",Gray,40.4,6473
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0060.jpg,"(np.int64(32), np.int64(33), np.int64(39))",Black,53.5,9084
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0061.jpg,"(np.int64(177), np.int64(182), np.int64(196))",Silver,33.8,7949
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0062.jpg,"(np.int64(31), np.int64(32), np.int64(32))",Black,56.1,3127
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0063.jpg,"(np.int64(29), np.int64(30), np.int64(34))",Black,63.8,3771
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0064.jpg,"(np.int64(44), np.int64(32), np.int64(32))",Black,40.1,5083
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0065.jpg,"(np.int64(166), np.int64(167), np.int64(153))",Silver,55.7,6932
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0066.jpg,"(np.int64(94), np.int64(99), np.int64(107))",Gray,32.1,12239
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0067.jpg,"(np.int64(42), np.int64(40), np.int64(47))",Black,65.0,11193
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0068.jpg,"(np.int64(34), np.int64(31), np.int64(32))",Black,58.5,2105
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0069.jpg,"(np.int64(37), np.int64(35), np.int64(36))",Black,69.6,2836
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0070.jpg,"(np.int64(37), np.int64(33), np.int64(33))",Black,54.3,2574
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0071.jpg,"(np.int64(37), np.int64(32), np.int64(36))",Black,53.9,6697
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0072.jpg,"(np.int64(35), np.int64(34), np.int64(39))",Black,54.2,4929
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0073.jpg,"(np.int64(38), np.int64(32), np.int64(36))",Black,52.9,8691
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0074.jpg,"(np.int64(186), np.int64(188), np.int64(199))",Silver,34.8,6023
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0075.jpg,"(np.int64(25), np.int64(28), np.int64(37))",Black,46.8,11751
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0076.jpg,"(np.int64(29), np.int64(29), np.int64(37))",Black,60.2,12174
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0077.jpg,"(np.int64(30), np.int64(26), np.int64(35))",Black,67.6,7414
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0078.jpg,"(np.int64(158), np.int64(157), np.int64(169))",Silver,33.9,6078
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0079.jpg,"(np.int64(183), np.int64(182), np.int64(198))",Silver,43.6,7432
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0080.jpg,"(np.int64(34), np.int64(30), np.int64(38))",Black,59.4,11950
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0081.jpg,"(np.int64(32), np.int64(35), np.int64(37))",Black,46.0,3259
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0082.jpg,"(np.int64(54), np.int64(33), np.int64(35))",Black,37.9,4071
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0083.jpg,"(np.int64(74), np.int64(81), np.int64(86))",Gray,41.9,15503
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0084.jpg,"(np.int64(52), np.int64(51), np.int64(56))",Black,37.7,16383
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0085.jpg,"(np.int64(202), np.int64(209), np.int64(194))",Silver,52.6,8122
6시리즈_GT_G32_2021_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\6시리즈_GT_G32_2021_2024\6시리즈_GT_G32_2021_2024_0086.jpg,"(np.int64(43), np.int64(45), np.int64(52))",Black,33.6,16238
718_박스터_2017_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\718_박스터_2017_2024\718_박스터_2017_2024_0000.jpg,"(np.int64(161), np.int64(165), np.int64(174))",Silver,37.8,6226
718_박스터_2017_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\718_박스터_2017_2024\718_박스터_2017_2024_0001.jpg,"(np.int64(75), np.int64(76), np.int64(79))",Gray,32.8,4316
718_박스터_2017_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\718_박스터_2017_2024\718_박스터_2017_2024_0002.jpg,"(np.int64(171), np.int64(179), np.int64(184))",Silver,38.9,5138
718_박스터_2017_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\718_박스터_2017_2024\718_박스터_2017_2024_0003.jpg,"(np.int64(135), np.int64(20), np.int64(33))",Red,30.5,13962
718_박스터_2017_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\718_박스터_2017_2024\718_박스터_2017_2024_0004.jpg,"(np.int64(227), np.int64(207), np.int64(77))",Yellow,33.1,7339
718_박스터_2017_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\718_박스터_2017_2024\718_박스터_2017_2024_0005.jpg,"(np.int64(205), np.int64(181), np.int64(43))",Yellow,37.3,9607
718_박스터_2017_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\718_박스터_2017_2024\718_박스터_2017_2024_0006.jpg,"(np.int64(208), np.int64(211), np.int64(225))",White,61.6,11897
718_박스터_2017_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\718_박스터_2017_2024\718_박스터_2017_2024_0007.jpg,"(np.int64(38), np.int64(35), np.int64(35))",Black,46.4,2991
718_박스터_2017_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\718_박스터_2017_2024\718_박스터_2017_2024_0008.jpg,"(np.int64(42), np.int64(29), np.int64(29))",Black,38.2,3286
718_박스터_2017_2024,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\718_박스터_2017_2024\718_박스터_2017_2024_0009.jpg,"(np.int64(153), np.int64(159), np.int64(168))",Silver,44.2,9028
